Municipio;Ano;target_por_area;preco_6;TNx_6;TNn_6;TXx_6;TXn_6;TX90p_6;Tn90p_6;WD30_6;WN22_6;Frost_6;Tn10p_6;TXMCD_6;Tmin7_6;Tmin3_6;Tmin2_6;Tmin1_6;Tmax10_6;Tmax7_6;PRCPTOT_6;Drydays_6;Wetdays_6;CWD_6;CDD_6;Wet20mm_6;Prec-Intensity_6;rx1day_6;rx5day_6;r95p_6;pr-wet-qrt_6;pr-dry-qrt_6;preco_7;TNx_7;TNn_7;TXx_7;TXn_7;TX90p_7;Tn90p_7;WD30_7;WN22_7;Frost_7;Tn10p_7;TXMCD_7;Tmin7_7;Tmin3_7;Tmin2_7;Tmin1_7;Tmax10_7;Tmax7_7;PRCPTOT_7;Drydays_7;Wetdays_7;CWD_7;CDD_7;Wet20mm_7;Prec-Intensity_7;rx1day_7;rx5day_7;r95p_7;pr-wet-qrt_7;pr-dry-qrt_7;preco_8;TNx_8;TNn_8;TXx_8;TXn_8;TX90p_8;Tn90p_8;WD30_8;WN22_8;Frost_8;Tn10p_8;TXMCD_8;Tmin7_8;Tmin3_8;Tmin2_8;Tmin1_8;Tmax10_8;Tmax7_8;PRCPTOT_8;Drydays_8;Wetdays_8;CWD_8;CDD_8;Wet20mm_8;Prec-Intensity_8;rx1day_8;rx5day_8;r95p_8;pr-wet-qrt_8;pr-dry-qrt_8;preco_9;TNx_9;TNn_9;TXx_9;TXn_9;TX90p_9;Tn90p_9;WD30_9;WN22_9;Frost_9;Tn10p_9;TXMCD_9;Tmin7_9;Tmin3_9;Tmin2_9;Tmin1_9;Tmax10_9;Tmax7_9;PRCPTOT_9;Drydays_9;Wetdays_9;CWD_9;CDD_9;Wet20mm_9;Prec-Intensity_9;rx1day_9;rx5day_9;r95p_9;pr-wet-qrt_9;pr-dry-qrt_9;preco_10;TNx_10;TNn_10;TXx_10;TXn_10;TX90p_10;Tn90p_10;WD30_10;WN22_10;Frost_10;Tn10p_10;TXMCD_10;Tmin7_10;Tmin3_10;Tmin2_10;Tmin1_10;Tmax10_10;Tmax7_10;PRCPTOT_10;Drydays_10;Wetdays_10;CWD_10;CDD_10;Wet20mm_10;Prec-Intensity_10;rx1day_10;rx5day_10;r95p_10;pr-wet-qrt_10;pr-dry-qrt_10;preco_11;TNx_11;TNn_11;TXx_11;TXn_11;TX90p_11;Tn90p_11;WD30_11;WN22_11;Frost_11;Tn10p_11;TXMCD_11;Tmin7_11;Tmin3_11;Tmin2_11;Tmin1_11;Tmax10_11;Tmax7_11;PRCPTOT_11;Drydays_11;Wetdays_11;CWD_11;CDD_11;Wet20mm_11;Prec-Intensity_11;rx1day_11;rx5day_11;r95p_11;pr-wet-qrt_11;pr-dry-qrt_11;preco_12;TNx_12;TNn_12;TXx_12;TXn_12;TX90p_12;Tn90p_12;WD30_12;WN22_12;Frost_12;Tn10p_12;TXMCD_12;Tmin7_12;Tmin3_12;Tmin2_12;Tmin1_12;Tmax10_12;Tmax7_12;PRCPTOT_12;Drydays_12;Wetdays_12;CWD_12;CDD_12;Wet20mm_12;Prec-Intensity_12;rx1day_12;rx5day_12;r95p_12;pr-wet-qrt_12;pr-dry-qrt_12;preco_1;TNx_1;TNn_1;TXx_1;TXn_1;TX90p_1;Tn90p_1;WD30_1;WN22_1;Frost_1;Tn10p_1;TXMCD_1;Tmin7_1;Tmin3_1;Tmin2_1;Tmin1_1;Tmax10_1;Tmax7_1;PRCPTOT_1;Drydays_1;Wetdays_1;CWD_1;CDD_1;Wet20mm_1;Prec-Intensity_1;rx1day_1;rx5day_1;r95p_1;pr-wet-qrt_1;pr-dry-qrt_1;preco_2;TNx_2;TNn_2;TXx_2;TXn_2;TX90p_2;Tn90p_2;WD30_2;WN22_2;Frost_2;Tn10p_2;TXMCD_2;Tmin7_2;Tmin3_2;Tmin2_2;Tmin1_2;Tmax10_2;Tmax7_2;PRCPTOT_2;Drydays_2;Wetdays_2;CWD_2;CDD_2;Wet20mm_2;Prec-Intensity_2;rx1day_2;rx5day_2;r95p_2;pr-wet-qrt_2;pr-dry-qrt_2;preco_3;TNx_3;TNn_3;TXx_3;TXn_3;TX90p_3;Tn90p_3;WD30_3;WN22_3;Frost_3;Tn10p_3;TXMCD_3;Tmin7_3;Tmin3_3;Tmin2_3;Tmin1_3;Tmax10_3;Tmax7_3;PRCPTOT_3;Drydays_3;Wetdays_3;CWD_3;CDD_3;Wet20mm_3;Prec-Intensity_3;rx1day_3;rx5day_3;r95p_3;pr-wet-qrt_3;pr-dry-qrt_3;preco_4;TNx_4;TNn_4;TXx_4;TXn_4;TX90p_4;Tn90p_4;WD30_4;WN22_4;Frost_4;Tn10p_4;TXMCD_4;Tmin7_4;Tmin3_4;Tmin2_4;Tmin1_4;Tmax10_4;Tmax7_4;PRCPTOT_4;Drydays_4;Wetdays_4;CWD_4;CDD_4;Wet20mm_4;Prec-Intensity_4;rx1day_4;rx5day_4;r95p_4;pr-wet-qrt_4;pr-dry-qrt_4;preco_5;TNx_5;TNn_5;TXx_5;TXn_5;TX90p_5;Tn90p_5;WD30_5;WN22_5;Frost_5;Tn10p_5;TXMCD_5;Tmin7_5;Tmin3_5;Tmin2_5;Tmin1_5;Tmax10_5;Tmax7_5;PRCPTOT_5;Drydays_5;Wetdays_5;CWD_5;CDD_5;Wet20mm_5;Prec-Intensity_5;rx1day_5;rx5day_5;r95p_5;pr-wet-qrt_5;pr-dry-qrt_5;cluster
Pimenta;2018;2.7;143.5;15.9;6.49;29.18;22.0;5;2;0;0;0;1;9;2;0;0;0;0;0;26.24;28;2;2;16;0;12.64;18.79;25.48;0;214.97;157.7;159.13;11.78;4.64;27.4;19.71;0;0;0;0;0;2;3;5;0;0;0;0;0;0.1;31;0;0;31;0;0.0;0.1;0.1;0;148.8;76.23;162.52;16.25;6.34;32.81;23.47;6;2;10;0;0;5;30;3;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;75.51;25.65;152.7;16.91;7.75;32.91;25.91;1;0;12;0;0;6;30;0;0;0;0;0;0;24.95;28;2;1;27;0;12.38;17.22;24.75;0;25.61;0.14;136.62;18.67;13.84;34.69;20.89;5;0;21;0;0;0;19;0;0;0;0;0;0;102.31;20;11;5;17;1;9.2;28.4;68.73;1;127.27;76.56;138.43;19.5;11.89;31.77;23.13;1;4;7;0;0;2;11;0;0;0;0;0;0;176.62;13;17;12;4;3;10.33;51.12;113.55;3;381.84;135.95;136.65;20.15;16.45;32.6;21.93;6;7;14;0;0;0;20;0;0;0;0;0;0;249.36;7;24;10;3;6;10.37;43.15;109.34;6;566.17;469.58;134.87;20.36;15.57;33.29;26.2;2;5;16;0;0;5;31;0;0;0;0;0;0;246.2;13;18;9;7;4;13.58;30.57;106.19;4;678.74;623.25;132.63;20.24;16.17;31.11;22.77;0;4;10;0;0;1;20;0;0;0;0;0;0;109.2;13;15;7;7;0;7.13;13.25;34.47;0;708.81;539.58;128.66;20.53;14.74;33.42;27.52;7;9;17;0;0;1;31;0;0;0;0;0;0;128.38;15;16;9;7;2;7.98;38.32;61.35;2;541.7;496.27;126.31;19.73;12.09;29.55;23.96;0;1;0;0;0;0;15;0;0;0;0;0;0;33.14;24;6;2;14;0;5.31;12.96;18.79;0;408.49;264.15;123.19;16.17;4.27;29.35;20.65;2;1;0;0;0;4;18;3;0;0;0;0;0;18.53;28;3;3;17;0;6.14;13.8;18.45;0;228.23;167.27;2
Pimenta;2019;1.5;123.18;14.98;8.81;29.38;24.54;6;10;0;0;0;0;10;0;0;0;0;0;0;11.19;29;1;1;24;0;10.44;10.44;11.07;0;112.41;62.82;125.22;12.74;6.44;28.78;22.87;5;0;0;0;0;0;20;1;0;0;0;0;0;0.12;31;0;0;31;0;0.0;0.12;0.12;0;60.17;29.85;117.15;16.08;4.66;30.15;22.08;0;10;1;0;0;3;11;3;0;0;0;0;0;42.95;25;6;3;12;1;6.77;26.81;33.93;1;70.19;53.66;107.23;18.77;6.57;33.49;21.91;2;7;14;0;0;3;12;1;0;0;0;0;0;53.47;22;8;5;14;0;6.51;19.52;40.84;0;162.95;43.57;112.76;20.37;14.72;33.01;24.27;2;14;12;0;0;0;24;0;0;0;0;0;0;208.97;15;16;6;5;5;12.98;39.72;56.96;5;303.99;215.26;113.25;19.54;14.8;31.33;18.67;0;3;6;0;0;0;8;0;0;0;0;0;0;366.34;10;20;10;4;7;18.3;59.93;140.81;7;637.47;417.2;105.41;20.07;13.98;33.49;23.91;7;4;14;0;0;1;26;0;0;0;0;0;0;184.44;9;22;9;4;1;8.38;33.62;53.29;1;756.64;686.57;107.04;20.44;16.78;34.18;24.82;11;2;25;0;0;0;25;0;0;0;0;0;0;69.72;20;11;3;9;0;6.24;16.3;39.32;0;673.56;602.91;107.01;20.2;17.42;35.13;23.72;6;6;15;0;0;0;15;0;0;0;0;0;0;327.91;10;18;9;4;5;18.16;69.71;172.48;5;650.47;535.37;101.13;20.43;16.56;32.74;23.42;3;6;9;0;0;0;21;0;0;0;0;0;0;232.18;13;18;7;8;5;12.77;39.25;136.3;5;712.32;601.14;97.74;20.85;12.52;31.43;25.13;2;15;5;0;0;0;30;0;0;0;0;0;0;96.2;21;9;4;10;1;10.5;34.72;54.15;1;687.37;636.64;98.2;18.6;8.11;29.86;20.07;7;15;0;0;0;0;15;0;0;0;0;0;0;90.21;24;7;5;13;2;12.73;30.27;85.7;2;629.45;341.49;2
Pimenta;2020;1.8;110.88;16.23;7.28;29.67;21.67;3;4;0;0;0;0;10;0;0;0;0;0;0;7.08;28;2;1;18;0;3.21;3.39;3.97;0;283.5;193.49;117.05;14.96;3.03;29.18;20.92;5;1;0;0;0;6;9;8;0;0;0;0;0;1.35;31;0;0;31;0;0.0;0.91;0.91;0;154.45;96.67;103.89;15.65;7.93;31.84;22.56;4;4;5;0;0;0;16;0;0;0;0;0;0;3.04;29;2;2;26;0;1.42;1.52;2.84;0;97.61;11.47;101.09;19.09;12.97;36.09;17.67;12;8;22;0;0;0;24;0;0;0;0;0;0;58.61;28;2;2;25;2;28.68;33.95;58.26;2;63.48;4.57;99.45;19.73;14.06;33.39;25.67;2;7;24;0;0;0;31;0;0;0;0;0;0;51.47;25;6;3;9;0;8.19;19.06;32.64;0;120.74;95.95;108.14;21.43;17.11;34.14;24.15;5;11;9;0;0;0;14;0;0;0;0;0;0;173.26;11;19;4;4;2;9.03;25.9;49.85;2;283.34;141.27;125.25;20.36;16.96;31.83;25.52;2;7;14;0;0;0;31;0;0;0;0;0;0;220.51;10;21;7;4;4;10.4;32.25;75.53;4;495.76;361.23;120.27;21.18;18.24;33.25;22.63;4;17;15;0;0;0;20;0;0;0;0;0;0;316.29;7;24;10;4;5;13.06;69.6;138.02;5;703.07;525.0;112.9;20.32;18.19;32.22;25.21;0;14;8;0;0;0;29;0;0;0;0;0;0;380.96;3;26;13;1;8;14.63;33.29;102.06;8;917.76;785.35;116.75;20.24;14.39;31.18;23.37;0;5;10;0;0;3;29;0;0;0;0;0;0;91.87;17;14;3;4;1;6.38;26.01;107.24;1;883.75;747.59;109.05;20.03;10.04;30.9;23.01;0;6;4;0;0;1;18;0;0;0;0;0;0;45.11;21;9;3;12;0;4.62;13.62;23.53;0;698.84;517.31;100.66;17.69;5.21;28.24;18.56;0;4;0;0;0;5;6;4;0;0;0;0;0;44.69;26;5;2;7;1;8.64;26.19;33.58;1;413.94;137.66;2
Pimenta;2021;1.350232558139535;98.75;13.95;7.84;28.42;20.05;6;4;0;0;0;0;14;0;0;0;0;0;0;0.51;30;0;0;30;0;0.0;0.43;0.47;0;134.17;80.58;101.41;15.06;8.77;29.47;24.37;2;9;0;0;0;0;18;0;0;0;0;0;0;3.89;30;1;1;16;0;3.89;3.89;3.89;0;67.44;49.1;101.67;15.97;5.65;32.22;15.19;4;3;6;0;0;3;11;2;0;0;0;0;0;8.71;30;1;1;21;0;8.38;8.38;8.71;0;46.82;13.12;101.87;18.15;10.93;36.7;20.34;10;2;23;0;0;0;20;0;0;0;0;0;0;11.54;27;3;3;21;0;3.7;5.88;11.54;0;24.14;13.07;92.77;21.09;14.85;37.94;20.41;10;11;14;0;0;0;18;0;0;0;0;0;0;110.47;20;11;2;9;1;9.76;25.23;43.73;1;130.71;28.19;102.02;19.64;13.56;33.05;25.76;2;2;10;0;0;1;30;0;0;0;0;0;0;136.78;15;15;4;5;1;8.99;20.49;46.04;1;312.01;147.65;114.36;20.24;17.66;32.34;25.06;3;5;12;0;0;0;31;0;0;0;0;0;0;259.58;8;23;9;4;4;11.24;36.45;88.5;4;510.0;392.61;119.57;20.39;15.59;33.15;26.17;2;5;17;0;0;7;31;0;0;0;0;0;0;141.95;15;16;8;13;2;8.8;37.85;78.57;2;614.65;538.31;128.0;19.95;16.26;32.08;23.74;0;2;8;0;0;0;14;0;0;0;0;0;0;245.52;7;21;8;2;3;11.59;41.36;89.67;3;646.37;597.52;128.62;19.04;15.64;32.41;25.67;6;0;16;0;0;1;31;0;0;0;0;0;0;97.33;23;8;6;12;2;11.75;40.38;77.25;2;595.42;481.63;134.43;18.63;11.15;31.06;25.86;2;1;3;0;0;10;30;0;0;0;0;0;0;3.81;29;1;1;18;0;1.81;1.81;2.9;0;432.57;346.67;153.33;16.61;9.79;30.27;24.44;9;4;2;0;0;0;13;0;0;0;0;0;0;24.34;27;4;2;16;0;5.57;11.08;15.42;0;305.37;111.62;2
Pimenta;2022;1.350232558139535;158.15;16.66;7.51;28.34;21.37;4;5;0;0;0;0;9;0;0;0;0;0;0;15.45;27;3;1;21;0;4.89;9.97;25.97;0;58.7;43.6;147.75;12.66;1.11;29.86;21.18;3;0;0;0;0;8;5;13;2;1;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;42.7;39.79;146.91;16.3;6.53;31.64;23.11;6;5;8;0;0;0;23;1;0;0;0;0;0;1.75;30;1;1;16;0;1.14;1.14;1.75;0;39.79;5.79;161.35;20.94;13.16;36.29;26.08;17;18;26;0;0;0;30;0;0;0;0;0;0;7.39;27;3;1;21;0;2.0;2.48;5.66;0;37.02;1.98;201.05;19.91;15.13;34.79;21.95;2;11;8;0;0;0;9;0;0;0;0;0;0;255.01;8;23;8;2;4;11.04;32.93;91.41;4;288.66;81.95;231.62;19.78;14.09;32.27;21.67;3;5;12;0;0;1;11;0;0;0;0;0;0;236.69;14;16;5;5;4;14.72;41.97;120.21;4;525.45;408.88;255.5;20.82;13.04;31.5;21.23;0;7;6;0;0;2;12;0;0;0;0;0;0;258.03;12;19;8;4;5;13.46;45.54;94.09;6;753.03;572.66;268.93;19.88;17.13;32.37;21.66;1;1;10;0;0;0;19;0;0;0;0;0;0;396.25;7;24;13;2;10;16.44;35.65;159.94;10;924.64;831.8;285.44;19.9;16.58;32.15;24.1;1;3;7;0;0;1;11;0;0;0;0;0;0;247.5;5;23;23;5;5;10.76;34.0;117.41;5;942.57;875.95;252.79;20.0;14.88;32.67;25.19;6;6;23;0;0;1;31;0;0;0;0;0;0;47.25;25;6;4;13;0;7.4;16.07;32.51;0;834.77;666.33;263.19;19.57;11.79;31.12;26.44;4;7;10;0;0;1;30;0;0;0;0;0;0;29.69;23;7;3;17;0;3.94;10.23;18.24;0;485.78;393.96;254.56;17.04;4.34;29.4;16.81;2;4;0;0;0;5;14;3;0;0;0;0;0;28.11;27;4;4;14;0;6.96;17.25;27.84;0;266.43;104.52;2
Pimenta;2023;1.504186046511628;248.68;16.14;5.79;28.8;21.55;3;5;0;0;0;1;8;1;0;0;0;0;0;0.29;30;0;0;30;0;0.0;0.18;0.18;0;98.47;51.59;208.65;12.08;8.47;29.81;24.39;4;0;0;0;0;0;20;0;0;0;0;0;0;1.52;30;1;1;27;0;1.52;1.52;1.52;0;39.42;28.39;209.34;15.61;5.19;31.19;20.1;6;5;6;0;0;1;9;1;0;0;0;0;0;7.2;30;1;1;21;0;6.39;6.39;7.2;0;34.92;9.01;210.58;18.43;7.31;34.89;22.19;3;8;13;0;0;3;15;0;0;0;0;0;0;41.47;22;8;5;20;0;5.18;17.73;30.54;0;79.17;8.72;196.61;19.01;15.11;32.41;24.7;0;4;14;0;0;0;24;0;0;0;0;0;0;114.24;16;15;8;8;1;7.52;28.98;59.53;1;185.55;131.97;174.62;19.26;11.47;30.44;18.39;0;1;3;0;0;4;14;0;0;0;0;0;0;131.82;10;20;6;3;1;6.46;21.15;41.23;1;329.57;217.02;189.21;19.54;16.02;32.15;22.36;1;0;4;0;0;0;12;0;0;0;0;0;0;380.82;5;26;8;2;8;14.6;46.09;101.54;9;597.9;412.96;199.83;20.1;17.67;31.16;21.73;0;3;5;0;0;0;11;0;0;0;0;0;0;458.92;4;27;14;4;7;16.96;52.71;174.89;7;957.25;714.24;218.09;20.51;17.61;31.86;25.79;0;4;13;0;0;0;28;0;0;0;0;0;0;113.33;11;17;11;4;1;6.49;20.35;50.23;1;972.43;911.19;211.29;19.76;16.56;32.12;27.79;3;7;12;0;0;0;31;0;0;0;0;0;0;70.92;18;13;5;6;0;5.22;18.49;36.32;0;858.34;643.17;223.02;19.16;10.9;30.82;22.94;0;7;3;0;0;1;11;0;0;0;0;0;0;88.32;18;12;4;6;0;7.23;17.18;32.91;0;484.3;269.39;206.79;17.13;7.15;28.58;20.89;0;3;0;0;0;4;18;0;0;0;0;0;0;2.6;30;1;1;30;0;1.39;1.39;17.48;0;243.64;160.89;2
Piumhi;2012;1.439957898765668;305.53;14.51;5.26;27.93;20.07;1;1;0;0;0;3;9;4;0;0;0;0;0;20.58;26;4;4;20;0;5.04;10.76;20.22;0;262.29;109.94;284.72;13.09;5.31;29.74;21.09;9;3;0;0;0;2;14;5;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.3;0;59.94;22.96;277.05;14.89;2.65;34.0;22.19;11;2;16;0;0;1;27;1;1;0;0;0;0;2.63;30;1;1;27;0;1.72;1.72;2.18;0;23.41;23.21;261.9;16.73;6.04;34.31;25.6;9;2;18;0;0;9;30;3;0;0;0;0;0;5.96;29;1;1;15;0;5.69;5.69;5.69;0;8.61;2.99;259.27;19.73;12.34;34.41;19.16;2;4;11;0;0;2;8;0;0;0;0;0;0;127.79;15;16;5;5;0;7.83;13.69;49.69;0;134.57;21.81;267.47;18.8;11.69;31.74;22.39;0;0;5;0;0;6;13;0;0;0;0;0;0;103.66;19;11;4;7;1;9.25;44.69;65.67;1;298.66;138.12;259.41;19.78;16.77;30.78;22.08;0;1;3;0;0;0;16;0;0;0;0;0;0;402.73;8;23;7;4;11;17.47;34.66;104.38;10;634.18;381.92;266.02;19.55;16.81;30.85;21.4;0;0;2;0;0;0;19;0;0;0;0;0;0;443.8;8;23;7;3;9;19.21;71.85;172.9;9;950.57;789.12;258.87;19.83;15.25;33.83;24.75;5;1;11;0;0;7;16;0;0;0;0;0;0;79.72;23;6;3;9;1;12.92;30.71;64.83;1;979.91;865.0;225.65;18.82;14.27;33.39;22.36;4;0;13;0;0;5;16;0;0;0;0;0;0;130.41;18;13;4;11;1;9.74;28.32;48.09;1;782.9;653.93;201.28;18.49;13.03;31.48;23.31;2;3;3;0;0;0;16;0;0;0;0;0;0;67.09;21;9;3;7;0;7.25;16.25;24.88;0;505.58;290.12;194.52;15.74;8.67;29.13;18.97;3;2;0;0;0;1;7;0;0;0;0;0;0;60.53;23;8;3;13;0;7.34;13.65;30.77;0;259.67;238.31;2
Piumhi;2013;1.500046446818393;178.69;16.45;9.42;29.16;19.74;4;8;0;0;0;0;8;0;0;0;0;0;0;92.84;22;8;5;11;1;11.56;30.57;59.25;1;318.08;220.46;207.31;14.62;3.44;28.99;20.56;4;1;0;0;0;2;11;5;0;0;0;0;0;6.59;28;3;3;15;0;1.84;2.41;5.76;0;200.65;146.31;198.94;13.68;7.84;29.4;24.15;0;0;0;0;0;2;12;0;0;0;0;0;0;0.0;31;0;0;31;0;0.0;0.0;0.0;0;145.38;97.8;194.55;17.45;7.86;35.61;24.19;7;1;15;0;0;5;26;0;0;0;0;0;0;47.41;25;5;3;20;1;9.39;23.4;45.8;1;54.01;13.8;186.45;20.75;9.14;36.53;23.93;10;1;24;0;0;5;16;0;0;0;0;0;0;43.71;23;8;3;12;0;5.22;13.74;23.47;0;98.11;64.5;168.13;19.85;14.2;32.98;23.01;4;4;9;0;0;2;20;0;0;0;0;0;0;224.82;8;22;11;3;5;10.15;46.94;85.2;5;315.95;184.87;160.54;20.9;17.61;33.9;27.81;11;7;23;0;0;0;31;0;0;0;0;0;0;156.16;13;18;12;6;1;8.49;20.72;55.84;1;442.36;348.3;163.49;20.2;17.28;32.88;23.04;4;5;10;0;0;0;14;0;0;0;0;0;0;384.16;9;22;11;3;6;17.38;71.58;157.61;6;775.32;504.84;156.48;19.73;15.42;33.01;26.03;6;1;19;0;0;3;28;0;0;0;0;0;0;109.72;18;10;8;12;2;10.68;22.74;141.69;2;768.87;681.49;151.97;19.76;15.5;32.53;23.42;6;3;13;0;0;1;18;0;0;0;0;0;0;237.59;4;27;21;3;1;8.77;22.39;64.02;1;761.71;698.48;148.82;18.87;10.01;30.05;22.36;0;4;1;0;0;6;10;0;0;0;0;0;0;90.76;16;14;13;13;0;6.39;12.94;38.03;0;717.48;420.91;150.82;16.22;6.38;29.59;18.08;6;4;0;0;0;4;23;1;0;0;0;0;0;73.6;25;6;4;23;1;12.16;37.19;70.55;1;374.91;333.92;2
Piumhi;2014;1.199979645837574;130.72;15.36;9.32;29.6;19.73;2;9;0;0;0;0;10;0;0;0;0;0;0;40.88;23;7;4;12;0;5.61;17.78;74.34;0;353.12;172.04;132.13;14.15;4.62;31.09;17.88;5;6;2;0;0;3;10;8;0;0;0;0;0;13.25;27;4;1;14;0;2.86;3.9;6.47;0;129.97;122.96;124.29;14.69;6.19;31.36;23.76;1;3;1;0;0;2;14;3;0;0;0;0;0;7.95;29;2;1;14;0;3.41;5.72;6.88;0;132.4;57.67;121.96;19.93;10.79;34.76;21.81;2;5;10;0;0;0;24;0;0;0;0;0;0;86.29;20;10;3;11;1;8.44;23.18;39.83;1;140.31;42.39;113.4;19.52;12.68;33.18;18.55;1;3;13;0;0;1;13;0;0;0;0;0;0;123.55;20;11;4;9;2;10.96;27.54;71.34;2;217.79;148.01;102.47;21.47;16.09;33.63;19.42;3;6;14;0;0;0;9;0;0;0;0;0;0;230.34;13;17;11;5;5;13.48;40.27;125.61;5;440.18;268.25;107.92;22.08;17.69;33.05;24.85;3;20;12;1;0;0;19;0;0;0;0;0;0;239.35;7;24;8;3;1;9.93;29.25;63.43;1;589.32;495.99;115.33;20.77;15.23;33.77;27.93;9;3;27;0;0;3;31;0;0;0;0;0;0;52.19;22;9;3;7;0;5.52;18.0;33.99;0;556.36;493.67;142.68;19.67;16.15;34.31;27.28;11;2;24;0;0;1;28;0;0;0;0;0;0;49.6;22;6;4;15;0;7.89;16.19;38.91;0;475.5;355.92;185.2;18.67;12.15;32.08;22.89;2;0;19;0;0;8;23;0;0;0;0;0;0;70.73;21;10;2;9;0;6.66;14.78;21.42;0;308.79;191.0;193.21;18.72;9.48;32.77;20.84;7;3;11;0;0;3;22;0;0;0;0;0;0;138.1;14;16;6;5;0;8.57;18.68;42.9;0;259.58;221.52;181.83;18.31;7.97;29.4;23.3;6;3;0;0;0;7;11;0;0;0;0;0;0;19.12;26;5;4;18;0;3.64;7.42;17.2;0;257.95;213.18;2
Piumhi;2015;1.2;172.37;15.03;7.75;29.02;24.17;7;1;0;0;0;0;10;0;0;0;0;0;0;4.97;29;1;1;28;0;3.98;3.98;4.73;0;196.97;130.16;169.27;14.19;6.4;29.43;17.26;4;6;0;0;0;0;9;1;0;0;0;0;0;49.49;26;5;4;13;0;9.75;15.64;43.4;0;113.44;57.65;175.89;14.83;5.44;32.25;24.58;5;1;9;0;0;2;25;3;0;0;0;0;0;0.12;31;0;0;31;0;0.0;0.12;5.65;0;73.54;54.58;170.38;20.08;7.97;35.1;24.54;5;8;18;0;0;3;24;0;0;0;0;0;0;15.49;27;3;1;17;0;4.41;8.13;8.6;0;67.46;58.45;187.05;20.2;8.8;37.76;20.68;12;5;19;0;0;5;25;0;0;0;0;0;0;67.64;24;7;3;17;1;9.5;29.28;38.88;1;84.07;61.61;182.75;20.07;13.97;33.32;24.08;4;8;15;0;0;2;14;0;0;0;0;0;0;227.54;13;17;9;6;4;13.24;42.9;150.5;4;360.69;105.13;177.33;20.17;16.34;33.08;24.44;6;3;11;0;0;0;23;0;0;0;0;0;0;205.05;7;24;15;5;3;8.5;20.87;126.66;2;517.2;411.58;177.74;20.44;16.49;34.89;26.85;17;2;25;0;0;0;31;0;0;0;0;0;0;126.37;15;16;10;14;1;7.79;23.55;50.85;1;558.14;526.88;165.62;19.57;16.78;32.64;23.91;2;1;10;0;0;0;11;0;0;0;0;0;0;227.95;3;25;13;2;3;9.11;52.65;96.86;3;719.7;575.19;149.16;19.74;16.58;31.53;23.37;1;5;4;0;0;0;11;0;0;0;0;0;0;237.71;6;25;17;2;2;9.45;38.56;84.65;2;591.14;512.77;149.45;19.57;12.67;31.36;23.06;2;9;3;0;0;0;22;0;0;0;0;0;0;54.36;20;10;4;8;0;5.09;12.66;25.38;0;572.95;521.76;144.79;18.79;11.36;28.8;21.93;2;4;0;0;0;0;6;0;0;0;0;0;0;59.7;23;8;3;17;1;7.32;26.93;30.8;1;452.53;351.77;2
Piumhi;2016;1.8;151.12;15.92;8.31;29.43;20.46;4;10;0;0;0;0;14;0;0;0;0;0;0;23.17;25;5;3;13;0;4.17;12.36;17.84;0;264.35;135.12;135.75;15.66;10.39;29.23;22.48;11;13;0;0;0;0;13;0;0;0;0;0;0;3.11;29;2;1;17;0;1.3;1.36;1.87;0;113.18;84.25;135.27;15.12;8.55;32.46;25.06;5;5;10;0;0;0;31;0;0;0;0;0;0;1.52;30;1;1;25;0;1.52;1.52;1.52;0;60.5;11.82;119.6;19.01;10.8;36.06;20.46;12;8;19;0;0;1;17;0;0;0;0;0;0;122.05;22;8;7;16;2;15.12;52.74;104.63;2;126.96;125.01;122.08;21.49;14.66;37.35;25.96;16;5;30;0;0;0;31;0;0;0;0;0;0;17.53;27;4;2;20;0;4.22;7.48;9.8;0;141.11;125.41;117.53;20.65;16.66;34.76;25.38;10;18;20;0;0;0;30;0;0;0;0;0;0;207.17;7;23;7;2;2;8.93;31.59;72.75;2;393.26;178.35;123.18;20.05;17.97;32.64;24.25;7;4;21;0;0;0;28;0;0;0;0;0;0;232.21;8;23;8;4;2;9.99;25.1;70.49;2;471.08;361.52;121.39;21.23;17.25;32.53;24.15;2;15;9;0;0;0;16;0;0;0;0;0;0;337.87;6;25;13;4;5;13.47;48.48;124.6;5;777.24;507.99;120.82;20.39;16.44;33.29;29.93;5;6;26;0;0;1;29;0;0;0;0;0;0;97.97;15;14;4;4;0;6.86;15.99;48.89;0;727.13;659.8;135.5;20.31;16.67;32.71;23.5;6;8;13;0;0;0;25;0;0;0;0;0;0;152.6;8;23;9;3;1;6.58;25.63;46.99;1;629.45;573.98;134.36;20.05;14.27;32.6;22.8;22;2;24;0;0;0;28;0;0;0;0;0;0;30.16;27;3;2;26;0;9.71;15.55;29.75;0;536.76;280.72;135.26;16.38;7.99;30.27;24.92;7;4;1;0;0;2;23;0;0;0;0;0;0;22.78;26;5;1;9;0;3.91;11.1;30.14;0;280.06;219.8;2
